Y,JD,S,E,A1,A2,A3,A4,P1,P2,P3,P4,Q1,Q2,Q3,Q4,COMMENTS,T1,N1,T2,N2,Grade,Traces,12LPX,12LPY,12LPZ,14SPZ,14LPX,14LPY,14LPZ,15SPZ,15LPX,15LPY,15LPZ,16SPZ,16LPX,16LPY,16LPZ
77,177,1005,1030,1,4,0.8,5,2,2,2,2,,2,,,2870C,A,14,A,14,C,3,1,1,1,,,,,,,,,,,,
77,177,1034,1110,0.8,2,2,3.5,2,2,2,2,,2,,,2871,,,A,100,C,5,,,,,,,,,1,1,1,,1,1,
77,177,1647,1720,,,,0.2,,,,,,,,,"17=12MM,NEAR 17 C?       2873",,,,,,,,,,,,,,,,,,,,,
77,178,0151,9999,,,,2,,,,,,,,,2876,,,T,503,,,,,,,,,,,,,,,,,
77,178,0202,0220,,,1.5,1,,,2,2,,2,,,2876,,,,,C,1,,,,,,,,1,,,,,,,
77,178,0331,0400,0.6,2,1,3.5,2,2,2,2,,2,,,2876,A,90,A,44,C,3,,,,,,,,,,,,,1,1,1
77,178,0428,9999,,,1,4.5,,,2,2,,2,,,2876,A,82,A,70,C,5,,,,,,,,,,1,1,,1,1,1
77,178,0442,0505,,,,3,,,,2,,2,,,2876C,,,A,18,C,2,,,,,,,,,,,,,1,1,
77,178,0525,0550,,,,2.5,,,,,,2,,,2877,,,,,,,,,,,,,,,,,,,,,
77,178,0622,0650,,,,3,,,,,,2,,,2877,,,A,419,,,,,,,,,,,,,,,,,
77,178,0653,0710,,,,2,,,,,,2,,,2877,,,,,,,,,,,,,,,,,,,,,
77,178,0744,0805,,,,2,,,,,,2,,,2877,,,T,503,,,,,,,,,,,,,,,,,
77,179,0637,0650,,,1.5,,,,2,,,2,,,15SPZ=11MM NEAR 15       2883,C,,C,,B,1,,,,,,,,1,,,,,,,
77,179,1241,1300,,,0.8,2.5,,,2,2,,2,,,2885,,,,,C,2,,,,,,,,,,,,,1,1,
77,179,1537,1600,,,,10,,,,2,,,,,"16SPZ=60MM,NEAR 16       2886",C,,C,,A,4,,,,,,,,,,,,1,1,1,1
77,179,2113,2120,,,2,,,,2,,,,,,15SPZ=8MM                2888,C,,C,,C,2,,,,,,,,1,,1,,,,,
77,179,2138,2200,,,1.5,,,,2,,,,,,15SPZ=14MM               2888,C,,C,,C,2,,,,,,,,1,,,1,,,,
77,179,2225,0100,18,60,14,44,2,2,2,2,,,,,2888C,C,,C,,A,13,1,1,1,1,1,1,,,1,1,1,1,1,1,1
77,180,0026,0050,,1,,4,,2,,2,,,,,2889,A,90,A,89,C,3,,,,,,,,1,,,,,1,1,
77,180,0816,0840,,,1.5,2,,,2,2,,,,,2891,,,,,,,,,,,,,,,,,,,,,
77,180,0952,1015,,1,1,2.5,,2,2,2,,,,,2891C,,,A,430,C,4,,,,,,,,,1,1,,,1,1,
77,180,1152,1220,0.6,1,,3,2,2,,2,,,,,2892,,,A,331,C,3,,,,,1,,,,,,,,1,1,
77,180,1422,1450,0.8,1,1,3.5,2,2,2,2,,,,,2892C,M,,A,235,C,3,,,,,,,,,,1,,,1,1,
77,181,0217,0250,,2,,3.5,,2,,2,,,,,2895C,C,,C,,C,4,,,,,1,1,,,,,,,1,1,
77,181,0308,0410,1.2,8,1.2,2.5,2,2,2,2,,,,,2896,C,,C,,C,7,1,1,1,1,1,1,,,,,,,1,,
77,183,1331,1350,,1.8,,,,,,,,,,,SPZ14=9MM                2911,C,,C,,,,,,,,,,,,,,,,,,
77,183,2107,,-1,-1,-1,-1,,,,,,,,,,,,A,1,,,,,,,,,,,,,,,,,
77,184,0033,0055,,1.1,1,3,,2,2,2,,,,,2914,,,,,C,4,,,,,1,1,,,,,,,1,1,
77,184,1420,1440,1.2,2.6,,2,2,2,,2,,,,2,2919,,,A,210,C,7,1,1,1,,1,1,,,,,,,1,1,
77,184,1745,9999,1,2.7,,3,2,2,,2,,,,2,2920,M,,A,201,C,8,1,1,1,,1,1,,,,,,,1,1,1
77,184,1812,1845,0.8,2,1.2,4,2,2,2,2,,,,2,2920,A,24,A,10,C,6,,,,,1,1,,,1,1,,,1,1,
77,185,0627,0646,,1.6,1.7,4.8,,2,2,2,,,,2,2923,A,92,A,42,C,4,,,,,1,,,,,1,,,1,1,
77,185,1058,1120,,1.1,1.5,5,,2,2,2,,,,,2924,A,92,A,412,C,4,,,,,1,,,,,1,,,1,1,
77,185,1509,1518,,2.2,,,,2,,,,,2,,SPZ14=38MM               2926,Z,,Z,,,,,,,,,,,,,,,,,,
77,185,2056,2119,,2,2.1,,,2,2,,,,,,2928,,,,,C,3,,,,,1,1,,,,1,,,,,
77,185,2213,2225,0.6,1.7,,,2,2,,,,,,,2928,,,,,,,,,,,,,,,,,,,,,
77,185,2325,0002,,,,0.01,,,,,,,,,17LSG=2MM DOUBLE EVENT   2929,,,,,,,,,,,,,,,,,,,,,
77,186,0513,0545,,,,4,,,,,,,2,,SPZ16=9MM                2930,C,,C,,,,,,,,,,,,,,,,,,
77,186,0603,0625,2.1,3.9,,,2,2,,,,,2,2,2930,A,23,A,23,B,6,1,1,1,1,1,1,,,,,,,,,
77,186,0643,0702,0.6,2.1,,,2,2,,,,,,,2930C,,,A,335,,,,,,,,,,,,,,,,,
77,186,0812,0835,1,2,,,2,2,,,,,,,2931,,,A,29,C,1,1,,,,,,,,,,,,,,
77,186,0959,1025,1,2,,,2,2,,,,,2,2,2931,,,A,264,,,,,,,,,,,,,,,,,
77,186,1927,1948,1.1,2,,3.6,2,2,,2,,,2,2,2934,,,A,94,C,3,1,,,1,,,,,,,,,,1,
77,186,2041,2104,1.1,2.6,,,2,2,,,,,2,2,2934,,,A,10,C,3,,,,1,1,1,,,,,,,,,
77,187,0427,0440,,,7.4,,,,2,,,,2,2,LOCAL A15                2937,,,,,C,2,,,,,,,,,1,1,,,,,
77,187,0611,0633,1.5,3.1,,,2,2,,,,,2,2,2937,M,,A,9,C,5,1,1,1,1,1,,,,,,,,,,
77,187,1619,1635,,1.9,,,,2,,,,,2,2,2940,M,,A,319,C,2,,,,,1,1,,,,,,,,,
77,187,1940,1952,,1.9,,,,2,,,,,2,2,2941,,,,,C,2,,,,1,1,,,,,,,,,,
77,188,0313,0326,,2.1,,,,2,,,,,2,2,2943,,,A,114,C,1,,,,,1,,,,,,,,,,
77,188,1918,1938,2.3,3.2,,2.2,2,2,,2,,,2,,2947C,,,A,9,C,7,1,1,1,,1,1,,,,,,,1,1,
77,188,2321,2357,1.6,3.9,4.3,9.5,2,2,2,2,,2,2,,LSG17=2MM                2949,A,25,A,25,C,12,1,1,1,1,1,1,,,1,1,1,,1,1,1
77,189,0408,0430,1,2,,2.2,2,2,,2,,,2,,2950,,,A,14,C,4,1,1,,,,,,,,,,,1,1,
77,189,0818,0836,1.7,3,2.1,4.2,2,2,2,2,,2,,,2951,,,A,34,C,9,1,1,1,,1,1,,,1,1,,,1,1,
77,189,0841,0850,,,,2.7,,,,,,,,,2951,,,A,8,,,,,,,,,,,,,,,,,
77,189,1407,1433,0.3,2.2,,3.5,2,2,,2,,2,,,2952C,,,A,10,C,4,,,,,1,1,,,,,,,1,1,
77,189,2229,2305,2.1,,2.1,6.8,2,,2,2,,2,,,2955,C,,C,,B,7,1,1,1,,,,,,1,1,,,1,1,
77,189,2326,2354,,,0.9,3.5,,,2,2,,2,,,2955,,,,,C,2,,,,,,,,,,,,,1,1,
77,190,0308,0330,,,0.5,2.1,,,2,2,,2,,,2957,,,,,C,2,,,,,,,,,,,,,1,1,
77,190,0504,0536,,,3,4.5,,,2,2,,2,,,2957,A,32,A,32,B,5,,,,,,,,,1,1,1,,1,1,
77,190,2131,2205,1.4,,2.3,3.6,2,,2,2,,2,,,2963,M,,A,16,B,8,1,1,1,,,,,,1,1,1,,1,1,
77,191,0136,0203,,,1,2.8,,,2,2,,,,,2964,C,,C,,C,2,,,,,,,,,,,,,1,1,
77,191,0658,0730,0.6,2.6,0.9,5.4,2,2,2,2,,,,,2966,M,,A,28,C,4,,,,,1,1,,,,,,,1,1,
77,191,1901,,-1,-1,,,,,,,,,,,,,,A,10,,,,,,,,,,,,,,,,,
77,191,2046,2110,,2,,,,2,,,,,,,2969,A,39,A,39,C,1,,,,,,1,,,,,,,,,
77,192,0136,0220,0.7,3.4,1.2,11,2,2,2,2,,,,,2971,M,,A,211,B,10,1,1,1,,1,1,,,1,1,,,1,1,1
77,192,0930,1057,1.6,3.4,,10,2,2,,2,,,,,2974,A,8,A,8,B,8,1,1,1,,1,1,,,,,,,1,1,1
77,192,1158,1219,1,4.3,2.9,4.2,2,2,2,2,,,,,2974C,A,27,A,27,,,,,,,,,,,,,,,,,
77,192,2021,2057,,3,1,8.7,,2,2,2,,,,,2977,A,99,A,99,C,6,,,,1,1,1,,,,,,,1,1,1
77,192,2143,2203,0.3,,,4.1,2,,,2,,,,,2977,A,100,A,100,C,2,,,,,,,,,,,,,,1,1
77,193,1124,1134,,1.3,,3.6,,2,,2,,,,,2982,A,8,A,8,C,3,,,,,,1,,,,,,,1,1,
77,193,1251,1307,,2,,1.9,,2,,2,,,,,2982,,,A,237,C,2,,,,,,1,,,,,,,,1,
77,193,1736,1800,,,1,2.2,,,2,2,,,,,2983,,,A,271,C,2,,,,,,,,,,,,,1,1,
77,193,2247,2306,,1.3,,5.5,,2,,2,,,,,2985,,,A,98,C,3,,,,,,,,,,,,,1,1,1
77,194,0352,0410,,1.1,0.4,2.9,,2,2,2,,,,,2986,A,96,A,96,C,4,,,,,1,1,,,,,,,1,1,
77,194,0518,0532,,1.6,,2,,2,,2,,,,,2986,,,A,11,C,4,,,,1,,1,,,,,,,1,1,
77,194,0902,0941,,,,0.01,,,,,,,,,A17=14MM                 2988,C,,C,,,,,,,,,,,,,,,,,,
77,194,1339,9999,,,,3.1,,,,,,,,,2989,M,,A,18,,,,,,,,,,,,,,,,,
77,194,1356,1419,,2,,5.8,,2,,2,,,,,2989,M,,A,274,C,6,,,,1,1,1,,,,,,,1,1,1
77,194,1426,1515,2.8,6.5,,11,2,2,,2,,,,,2989C,A,8,A,8,B,9,1,1,1,1,1,1,,,,,,,1,1,1
77,194,1947,2038,0.6,1.9,1.8,9,2,2,2,2,,,,,2991,M,,A,33,B,8,,,,,1,1,,,1,1,1,,1,1,1
77,194,2144,2207,0.5,2.3,,2.2,2,2,,2,,,,,2992,,,A,8,C,4,,,,,1,1,,,,,,,1,1,
77,195,0037,0058,,1.1,,2.5,,2,,2,,,,,2992,,,A,415,C,2,,,,,,,,,,,,,1,1,
77,195,0346,0425,,1.7,,5.5,,2,,2,,,,,2993C,A,97,A,97,C,5,,,,,1,1,,,,,,,1,1,1
77,195,0504,0539,,1.6,,1.9,,2,,2,,,,,2994,,,A,256,C,3,,,,1,,,,,,,,,1,1,
77,195,1148,1244,1.1,5.7,3.3,3.8,2,2,2,2,,,,,U-GAP TO 1144   17=4MM   2996,C,,C,,B,10,1,1,1,1,1,1,,,1,1,,,1,1,
77,195,1315,1335,,2.1,,,,2,,,,,,,A14SPZ=3.8MM             2996,C,,C,,C,2,,,,1,,1,,,,,,,,,
77,195,1405,,,-1,-1,-1,,,,,,,,,,,,A,18,,,,,,,,,,,,,,,,,
77,196,0013,0058,0.5,4.3,,2.9,2,2,,2,,,,,2999,C,,C,,C,5,,,,1,1,1,,,,,,,1,1,
77,196,0622,0646,,2.2,,1.9,,2,,2,,,,,3000,,,A,208,C,4,,,,,1,1,,,,,,,1,1,
77,196,1011,1034,1,3,,2.9,2,2,,2,,,,,3002,A,24,A,10,C,4,,,,,1,1,,,,,,,1,1,
77,196,1212,1235,0.8,1.8,1,2.5,2,2,2,2,,,,,3002,A,11,A,11,C,6,,,,,,1,,,1,1,,,1,1,1
77,196,1537,1610,,1.1,0.8,1.4,,2,2,2,,,,,3003,,,A,271,C,3,,,,,,1,,,,,,,1,1,
77,196,1852,1925,,,0.9,3.9,,,2,2,,,,,3004,,,A,414,C,2,,,,,,,,,,,,,1,1,
77,196,1947,2035,,2.3,,,,2,,,,,,,3004,,,,,C,3,,,,1,1,1,,,,,,,,,
77,196,2210,9999,0.6,1.8,,1.1,2,2,,2,,,,,3005,,,,,C,2,,,,,,,,,,,,,1,1,
77,196,2235,2310,0.7,1.6,,,2,2,,,,,,,3005,,,,,,,,,,,,,,,,,,,,,
77,196,2357,0035,0.8,1.6,,,2,2,,,,,,,3005,,,,,,,,,,,,,,,,,,,,,
77,197,0441,9999,,2,1.1,,,2,2,,,,,,3007,,,A,332,,,,,,,,,,,,,,,,,
77,197,0455,9999,,1.8,0.8,,,2,2,,,,,,3007,,,,,,,,,,,,,,,,,,,,,
77,197,0516,9999,,,1,1.1,,,2,2,,,,,3007,,,,,C,1,,,,,,,,,,,,,,1,
77,197,0534,0552,,,2,,,,2,,,,,,3007,,,,,C,2,,,,,,,,1,,1,,,,,
77,197,0700,0725,0.6,2,,1,2,2,,2,,,,,3008,,,A,372,C,2,,,,1,,,,1,,,,,,,
77,197,1535,1610,,3,,1.5,,2,,2,,,,,3010,M,,A,218,C,3,,,,,1,1,,,,,,,,1,
77,197,2216,2300,,2.5,,4,,2,,2,,,,,3012,A,104,A,104,C,6,,1,,,1,1,,,,,,,1,1,1
77,198,1016,1050,0.6,1.5,,2,2,2,,2,,,,,3015,M,,A,21,C,5,,,,,1,1,,,,,,1,1,1,
77,198,1304,1350,2,3.5,0.8,3,2,2,2,2,,,,,DISTANT. NO SPZ          3015C,C,,C,,C,4,,,,,1,1,,,,,,,1,1,
77,198,1503,1530,,0.8,0.8,2.5,,2,2,2,,,,,3017,M,,A,26,C,2,,,,,,,,,,,,,1,1,
77,198,1635,9999,,1.5,,1.5,,2,,2,,,,,3017,,,,,C,3,,,,,1,1,,,,,,,,1,
77,198,1652,9999,,1.2,,2,,2,,2,,,,,3017,,,A,414,C,2,,,,,,,,,,,,,1,1,
77,198,1725,9999,,2,,3,,2,,2,,,,,3017,A,24,A,8,C,4,,,,,1,1,,,,,,,1,1,
77,198,1748,9999,,2.2,1,2.5,,2,2,2,,,,,3017,,,A,49,C,5,,,,,1,1,,,,1,,,1,1,
77,198,1810,1830,,,,1.8,,,,2,,,,,3017C,,,,,C,2,,,,,,,,,,1,,,,1,
77,198,1918,1950,1,2.5,2.2,3.5,2,2,2,2,,,,,NNE OF ARRAY             3018C,M,,A,18,B,8,1,1,,,1,1,,,,1,,,1,1,1
77,199,0239,0310,,1.8,,3.5,,2,,2,,,,,3020C,M,,A,251,,,,,,,,,,,,,,,,,
77,199,1127,1155,,1,,3.5,,2,,2,,,,,3023,,,A,208,C,3,,,,,,,,,,,,,1,1,1
77,199,1203,1230,,1.5,,3,,2,,2,,,,,3023,,,A,230,C,4,,,,,,1,,,,,,,1,1,1
77,199,1714,1745,,2,,2.5,,2,,2,,,,,3025,,,A,366,C,3,,,,,,1,,,,,,,1,1,
77,199,1822,1900,1.5,4,1.2,3,2,2,2,2,,,,,3025,M,,A,216,C,2,,,,,1,1,,,,,,,,,
77,199,2221,2245,,2.5,1.5,2.5,,2,2,2,,,,,3026,,,A,35,C,4,,,,,,1,,,1,1,,,,1,
77,200,0040,0100,,2,,2,,2,,2,,,,,3027,,,A,243,C,2,,,,,,1,,,,,,,1,,
77,200,0107,0150,,2,,6,,2,,2,,,,,3027,A,8,A,8,C,4,,,,,,1,,,,,,,1,1,1
77,200,0331,9999,,2.5,,3,,2,,2,,,,,3028,,,A,227,C,7,,,,1,,1,,,1,1,,,1,1,1
77,200,0351,0415,,,,4,,,,2,,,,,3028,,,A,437,C,2,,,,,,,,,,,,,1,1,
77,200,0735,9999,,3,,3,,2,,2,,,,,3029,,,A,94,C,3,,,,,1,1,,,,,,,1,,
77,200,0802,0830,,3,1,3,,2,2,2,,,,,3029,,,A,337,C,4,,,,,1,1,,,,,,,1,1,
77,200,0838,9999,1.5,3,2,2.5,2,2,2,2,,,,,3029,A,108,A,17,C,7,,,,,1,1,,,1,1,1,,1,1,
77,200,0908,0940,,3.5,1.5,4.5,,2,2,2,,,,,3029,M,,A,38,C,7,,,,,1,1,,,1,1,,,1,1,1
77,200,1041,1110,,2.5,1.5,3,,2,2,2,,,,,3030,A,85,A,22,C,6,,,,,1,1,,,1,1,,,1,1,
77,200,1115,1140,,2.2,1.5,2.5,,2,2,2,,,,,3030,,,A,35,C,5,,,,,,1,,,1,1,,,1,1,
77,200,1247,1320,,2.5,,5,,2,,2,,,,,3030,,,A,203,C,4,,,,,,1,,,,,,,1,1,1
77,200,1553,1620,,2.5,1,3,,2,2,2,,,,,3031,,,A,13,C,5,,,,,1,1,,,1,,,,1,1,
77,200,1753,1830,0.7,2.2,1,2.5,2,2,2,2,,,,,3032,M,,A,26,C,6,,,,,,1,,,1,1,,,1,1,1
77,200,1848,1915,,2,1,,,2,2,,,,,,3032,,,A,234,C,2,,,,,,1,,,,1,,,,,
77,200,2040,2140,4,7,4,9,2,2,2,2,,,,,"17LSG=2MM,PXS@14,15,16   3032C",A,18,A,18,B,13,1,,1,1,1,1,,1,1,1,1,1,1,1,1
77,200,2233,2300,,2.5,0.7,2.5,,2,2,2,,,,,3033,,,A,5,C,3,,,,,,1,,,,,,,1,1,
77,200,2307,2330,,2.5,1,4,,2,2,2,,,,,3033,,,A,26,C,5,,,,,1,1,,,,1,,,1,1,
77,201,0659,0730,,2,0.8,2.5,,2,2,2,,,,,3035,,,A,209,,,,,,,,,,,,,,,,,
77,201,1022,1045,,3,,3,,2,,2,,,,,3036,,,A,18,C,4,,,,,1,1,,,,,,,1,1,
77,201,1228,1300,,2.5,,3,,2,,2,,,,,3036,,,A,1,C,3,,,,,,1,,,,,,,1,1,
77,201,1953,9999,,,,3,,,,,,,,,3038,,,A,8,,,,,,,,,,,,,,,,,
77,201,2008,2040,1,2,,4,2,2,,2,,,,,3038C,,,A,1,,,,,,,,,,,,,,,,,
77,201,2047,9999,,1.5,1,2,,2,2,2,,,,,3039,,,A,399,C,6,,,,,,1,,,1,1,,,1,1,1
77,201,2115,2140,1,1.5,,2,2,2,,2,,,,,3039,,,A,219,C,4,,,1,,,1,,,,,,,1,1,
77,201,2210,2240,1,2,,2,2,2,,2,,,,,3039,,,A,218,C,1,,,,,,1,,,,,,,,,
77,201,2250,2325,,2.9,1.9,3.1,,2,2,2,,,,,3039,M,,A,36,B,5,,,,,,1,,,1,1,,,1,1,
77,201,2343,9999,,2.1,1.3,1.9,,2,2,2,,,,,3039,,,A,36,C,5,,,,,,1,,,1,1,,,1,1,
77,202,0010,0050,1.9,2.4,1,4,2,2,2,2,5,,,,12 SICK.TILL SR ON 206   3039C,M,,A,21,C,5,,,1,,1,1,,,,,,,1,1,
77,202,0345,0420,1,2.5,1,3.5,2,2,2,2,,,,,3040,,,A,289,C,7,,,,,1,1,,,1,1,,,1,1,1
77,202,0428,0445,1,2.5,,2.5,2,2,,2,,,,,3040C,,,,,C,6,,,1,,1,1,,,,,,,1,1,1
77,202,0457,9999,,2.1,1.2,1.9,,2,2,2,,,,,3041,,,A,257,C,8,,,1,,1,1,,,1,1,1,,1,1,
77,202,0525,0600,,2,1,2.5,,2,2,2,,,,,3041,M,,A,246,C,8,,,1,,1,1,,,1,1,1,,1,1,
77,202,0839,0910,,2,1,2,,2,2,2,,,,,3042,,,A,30,C,4,,,,,,1,,,,1,,,1,1,
77,202,1041,9999,1,2,,2,2,2,,2,,,,,3042C,,,A,204,C,6,,,1,1,1,1,,,,,,,1,1,
77,202,1114,9999,,1.5,,2,,2,,2,,,,,3042C,,,A,412,C,3,,,,,,1,,,,,,,1,1,
77,202,1139,9999,1,2,,3,2,2,,2,,,,,3042C,A,1,A,1,C,4,,,1,,,1,,,,,,,1,1,
77,202,1158,1200,,3.3,,6.7,,2,,2,,,,,DATA GAP AFTER 1200      3042C,A,7,A,7,C,7,,,,,1,1,,,1,1,,,1,1,1
77,202,1518,1545,,,1,,,,2,,,,,,3044,,,,,C,1,,,,,,,,1,,,,,,,
77,202,1846,9999,,2,1,1.8,,2,2,2,,,,,3046,,,,,C,5,,,,,,1,,,,1,,,1,1,1
77,202,1911,1940,,1.5,,3,,2,,2,,,,,3046,,,A,82,C,4,,,,,,1,,,,,,,1,1,1
77,202,2036,2100,,2,,2,,2,,2,,,,,3046,,,A,204,C,2,,,,,,,,,,,,,1,1,
77,202,2124,2145,,1.5,,1.5,,2,,2,,,,,3046,,,A,224,C,2,,,,,,1,,,,,,,1,,
77,202,2245,2310,,1,,1.5,,2,,2,,,,,3047,,,,,,,,,,,,,,,,,,,,,
77,203,0303,0330,,1.5,0.7,2,,2,2,2,,,,,3048,,,A,8,,,,,,,,,,,,,,,,,
77,203,0805,0835,1,2,1.5,3,2,2,2,2,,,,2,3050,M,,A,238,C,5,,,,,1,1,,,1,1,1,,,,
77,203,0935,9999,3,3,1,6,2,2,,2,,,,2,3051,A,1,A,1,C,8,1,,1,,1,1,,,1,1,1,,,1,
77,203,0957,1025,,2,1.5,,,2,,,,,,2,3051,,,A,37,C,3,,,,,,,,,1,1,1,,,,
77,203,1608,1655,6,3,,,2,2,,,,,,2,14SPZ=2.0MM              3052C,C,,C,,,,,,,,,,,,,,,,,,
77,203,1708,1740,2,2,,,2,2,,,,,,2,3053,,,A,219,C,3,1,,1,,,1,,,,,,,,,
77,203,2132,2140,,,,1,,,,,,,,,SPZ AT 16 IS CLIPPED     3054,C,,C,,,,,,,,,,,,,,,,,,
77,203,2305,2330,1.3,2.1,1.2,4,2,2,,2,,,,2,3054,,,A,244,C,5,,,,,1,1,,,1,1,,,,1,
77,203,2344,0010,1.3,1.9,,,2,2,,,,,,,3054C,,,A,257,C,4,1,,1,,1,1,,,,,,,,,
77,204,0712,9999,1.2,1.8,,2.1,2,2,,2,,,,,3057,,,A,1,,,,,,,,,,,,,,,,,
77,204,0735,0805,1.2,2,1.7,2.2,2,2,,2,,,,,3057,,,A,36,C,7,1,,1,,,1,,,1,1,1,,,1,
77,204,0759,,,-1,,-1,,,,,,,,,,,,A,14,,,,,,,,,,,,,,,,,
77,204,1523,1555,,2,1.8,2.5,,2,,2,,,,,3059,M,,A,239,C,6,,,,,,1,,,1,1,,,1,1,1
77,205,0140,9999,2,1,,,2,2,,,,,2,2,15SR @204/2027           3062,,,A,219,C,2,,,1,,,1,,,,,,,,,
77,205,0207,0240,3,2,,3,2,2,,2,,,2,2,3062,,,A,1,C,7,1,,1,,1,1,,,,,,,1,1,1
77,205,0346,0430,5,4.5,,6,2,2,,2,,,2,2,3063C,A,14,A,14,C,7,1,,1,,1,1,,,,,,,1,1,1
77,205,0813,0835,,2,,4,,2,,2,,,2,2,3064C,,,A,90,,,,,,,,,,,,,,,,,
77,205,0849,0900,,,,1,,,,,,,2,,SPZ AT 16 IS CLIPPED     3065,C,,C,,,,,,,,,,,,,,,,,,
77,205,1235,9999,1.5,1.5,,2,2,2,,2,,,2,,3066,,,A,1,C,3,,,1,,,1,,,,,,,,1,
77,205,1257,1320,,1.4,,1.9,,2,,2,,,,,3066,,,A,263,C,2,,,,,,1,,,,,,,,1,
77,205,1407,1445,1.5,2.5,,3.5,2,2,,2,,,2,,3066,A,91,A,19,,,,,,,,,,,,,,,,,
77,206,0043,0115,,1.4,,1.5,,2,,2,,,,,3070,,,,,,,,,,,,,,,,,,,,,
77,206,0521,0600,,,,5,,,,2,,2,2,2,14SR @206/0113           3071,A,82,A,82,,,,,,,,,,,,,,,,,
77,206,1138,1150,,,3,,,,2,,,2,2,2,SPZ AT 15 IS 25          3073,C,,C,,C,3,,,,,,,,1,1,1,,,,,
77,206,1155,1220,1,3.5,,2.5,2,2,,2,2,2,2,2,3073,,,A,225,C,6,1,1,,,1,1,,,,,,,1,1,
77,206,1826,1850,,1.5,,2,,2,,2,2,2,2,2,3075,,,A,440,,,,,,,,,,,,,,,,,
77,206,2110,2135,,2,,3,,2,,2,2,2,2,2,3075C,C,,C,,C,3,,,,,1,1,,,,,,,,1,
77,207,0902,0920,,,6.5,,,,2,,,,,,SPZ AT 15 IS CLIPPED     3079,C,,C,,B,4,,,,,,,,1,1,1,1,,,,
77,208,0410,0510,2,8,2,5,2,2,2,2,,5,,,14X AMPL IS GIVEN        3085,C,,C,,B,11,1,1,1,,1,1,,,1,1,1,,1,1,1
77,209,1836,1905,0.7,1.5,,3,2,2,,2,,,,,3097,,,T,502,C,3,,,,,,,,,,,,,1,1,1
77,209,2048,2120,,,1.7,,,,2,,,,,,3097,,,,,C,4,,,,,,,,1,1,1,1,,,,
77,210,1633,1720,,1.3,1.2,2,,2,2,2,,,,,DISTANT                  3103,C,,C,,C,4,,,,,,,,,1,1,,,1,1,
77,210,1806,1840,,1,1.2,1.7,,2,2,2,,,,,3103C,,,A,18,C,1,,,,,,,,,,,,,,1,
77,210,2032,2110,,1.3,,5.3,,2,,2,,,,,3105,A,113,A,99,C,3,,,,,,,,,,,,,1,1,1
77,211,0106,0130,,1.2,,2.5,,2,,2,,,,,3106,,,,,C,3,,,,,1,1,,,,,,,,1,
77,211,1009,,,,,-1,,,,,,,,,,,,A,8,,,,,,,,,,,,,,,,,
77,211,1807,1830,,,3.1,,,,2,,,,,,C?                       3111,,,,,C,3,,,,,,,,1,1,1,,,,,
77,211,2053,2115,0.6,,,4,2,,,2,,1,,,3113,,,A,6,B,4,,,,,,,,1,1,1,1,,,,
77,211,2157,2220,0.6,,,3.5,2,,,2,,1,,,3113,,,A,218,C,2,,,,,,,,,1,1,,,,,
77,212,0050,0115,,,3,,,,2,,,1,,,3113,,,,,C,2,,,,,1,1,,,,,,,,,
77,212,2053,2225,4,,8,90,2,,2,2,,1,,,3117C,C,,C,,A,10,1,1,1,,1,1,1,1,1,1,1,,,,
77,213,0444,0640,2,,5,13,2,,2,2,,1,,,3119,C,,C,,A,9,1,1,1,,1,1,1,,1,1,1,,,,
77,213,1440,1510,2,,,2,2,,,2,,1,,,3121C,,,A,23,,,,,,,,,,,,,,,,,
77,213,2010,2035,1,,2.5,3,2,,2,2,,1,,,3123,M,,A,29,C,8,1,1,1,,1,1,1,,1,1,,,,,
77,213,2111,2135,1,,1,2.5,2,,2,2,,1,,,3123,,,,,C,6,1,1,,,,1,,,1,1,1,,,,
77,213,2207,2230,1,,1,6,2,,2,2,,1,,,3123,A,24,A,10,C,8,1,1,1,,1,1,,,1,1,1,,,,
77,213,2340,0030,1.2,,3,5,2,,2,,,1,,,3123,C,,C,,C,8,1,1,1,,1,1,,,1,1,1,,,,
77,214,1352,9999,1,,1,3,2,,2,2,,1,,,3126C,A,94,A,94,C,5,1,1,1,,,,,,1,1,,,,,
77,214,1430,1500,1.5,,1,6,2,,2,2,,1,,,3127,A,8,A,9,C,8,1,1,1,,1,1,,,1,1,1,,,,
77,214,1827,1850,1.2,,2,3,2,,2,2,,1,,,3127,,,A,13,C,5,1,1,1,,1,1,,,,,,,,,
77,214,2005,2030,1,,,2,2,,,2,,1,,,3128,,,,,C,2,,,,,,,,,1,1,,,,,
77,216,0528,0600,1.5,,,3,2,,,2,,1,2,2,3136,M,,A,9,C,1,,,,,,,,,,1,,,,,
77,216,1456,1530,1.2,,2,7,2,,2,2,,1,2,2,3139,A,25,A,25,C,7,1,1,1,,,,,,1,1,,,,1,1
77,218,0412,0445,,2,,3,,2,,2,,2,2,2,3149C,A,16,A,16,C,9,1,1,1,,1,1,1,,,,,,1,1,1
77,218,1642,1730,1.5,5,,2.5,2,2,,2,,,,,3153,C,,C,,C,7,1,1,1,1,1,1,,,,,,,,1,
77,219,0358,0420,0.6,2.8,0.7,2.2,2,2,2,2,,2,,,3156,,,A,39,C,3,,,,,1,,,,,,,,1,1,
77,219,0621,0643,0.6,,,3.2,2,,,2,,2,,,3157,,,A,28,C,2,,,,,,,,,,,,,1,1,
